ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-19,616.5244750976562,-2.1890341460315987,1.9260341517074675,-0.33167720413686264,-0.20201530194498796,-0.12966190219187468,0.46153846153846156,0.6153846153846154,0.5692307692307692,57,61,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-20,629.2551879882812,2.064916058459554,3.2407347456885116,-0.28871636548508706,-0.1408476409163789,-0.14786872456870814,0.41025641025641024,0.5897435897435898,0.5358974358974359,54,59,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-21,631.7921752929688,0.4031730453900817,3.2446064580957446,-0.28413546904235076,-0.1457219776034634,-0.13841349143888737,0.4358974358974359,0.5897435897435898,0.5435897435897435,54,59,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-22,637.9317626953125,0.9717732574792803,7.063397352190792,-0.2807760445715036,-0.12585560946744945,-0.15492043510405418,0.4358974358974359,0.6410256410256411,0.5794871794871795,58,64,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-23,638.7262573242188,0.12454225912021943,5.298810779168828,-0.2829475336187367,-0.125524418635506,-0.1574231149832307,0.41025641025641024,0.6666666666666666,0.5897435897435896,59,66,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-24,636.4029541015625,-0.3637400523330836,5.362210553013513,-0.28185783661004793,-0.13079705780395778,-0.15106077880609015,0.38461538461538464,0.4358974358974359,0.42051282051282046,42,44,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-25,628.6572875976562,-1.2171009662959809,3.3590882466101313,-0.27299890885475064,-0.10349975147194668,-0.16949915738280397,0.2564102564102564,0.41025641025641024,0.3641025641025641,37,41,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-26,636.1114501953125,1.1857275410170676,2.0504643285694346,-0.2761133125193178,-0.10886952374866288,-0.16724378877065493,0.3076923076923077,0.5641025641025641,0.48717948717948717,49,56,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-27,626.9642333984375,-1.437989646950455,-0.9544016684139733,-0.30156142315761536,-0.13171275835635,-0.16984866480126537,0.3076923076923077,0.6153846153846154,0.5230769230769231,52,61,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-28,624.31103515625,-0.42318175437312533,1.0147046167424678,-0.3073591689972034,-0.14390267725157402,-0.16345649174562937,0.28205128205128205,0.5384615384615384,0.46153846153846145,46,54,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-29,617.3297729492188,-1.1182346320827152,0.7897227926359829,-0.28805086616470055,-0.10389413854528917,-0.18415672761941138,0.23076923076923078,0.5384615384615384,0.4461538461538461,45,54,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-04-30,615.0667114257812,-0.36658875411532676,-0.7765089519401802,-0.2825191609992419,-0.0930044087979831,-0.1895147522012588,0.2564102564102564,0.5384615384615384,0.4538461538461538,45,54,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-05-01,615.3310546875,0.042977982194147835,-1.5981879963725798,-0.2116038065107384,-0.005623389787830391,-0.205980416722908,0.2564102564102564,0.41025641025641024,0.3641025641025641,37,41,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-05-02,617.82763671875,0.405729893238993,-0.7831808325187262,-0.18541550417066144,0.021861861825287265,-0.2072773659959487,0.23076923076923078,0.3333333333333333,0.30256410256410254,31,34,33
BNB-USD,BNB,Crypto,Exchange Token,,3,2026-05-03,617.4823608398438,-0.05588547005439537,-2.770720635813839,-0.20281580844944258,-0.0019130947258394482,-0.20090271372360313,0.2564102564102564,0.358974358974359,0.3282051282051282,33,36,33
